function,swarmsize,dim,maxiter,w,c1,c2,duration,best_iter,best_val,best_pos
quadratic,100,5,250,0.40,1.70,1.30,0.001607,249,8.13182e-65,"-1.48784e-33;5.63013e-33;2.1437e-33;-4.29482e-33;4.93611e-33"
quadratic,100,5,250,0.40,1.70,1.50,0.001620,250,3.29393e-59,"2.37578e-30;-1.86947e-30;1.82257e-30;-1.71215e-32;4.52527e-30"
quadratic,100,5,250,0.40,1.70,1.70,0.001790,250,5.50673e-55,"2.54952e-28;6.4779e-28;2.4016e-28;5.69404e-29;-7.15692e-29"
quadratic,100,5,250,0.40,1.70,2.00,0.001677,250,1.24445e-44,"7.81046e-23;-3.17865e-23;-5.17472e-23;9.64743e-24;-5.0626e-23"
quadratic,100,5,250,0.40,2.00,1.00,0.001642,250,5.09172e-69,"-2.98439e-35;-2.5244e-35;-3.58252e-35;-3.42198e-36;-4.76303e-35"
quadratic,100,5,250,0.40,2.00,1.30,0.001794,249,6.01196e-60,"1.34624e-31;2.11283e-31;-2.39037e-30;4.76383e-31;9.16673e-32"
quadratic,100,5,250,0.40,2.00,1.50,0.002735,250,4.30552e-54,"-1.15618e-27;3.41713e-28;1.14878e-27;9.91522e-28;7.41079e-28"
quadratic,100,5,250,0.40,2.00,1.70,0.002083,250,5.23731e-48,"-9.02963e-25;-7.88726e-25;-2.08535e-25;-7.05339e-25;1.80524e-24"
quadratic,100,5,250,0.40,2.00,2.00,0.001636,250,3.83245e-38,"-1.28496e-19;-1.02101e-19;6.12528e-20;6.16248e-20;6.19605e-20"
quadratic,100,5,250,0.50,1.00,1.00,0.002547,249,9.86229e-64,"-1.94836e-32;-9.66342e-33;-1.29181e-32;1.78243e-32;-5.35318e-33"
quadratic,100,5,250,0.50,1.00,1.30,0.001682,250,7.063e-58,"-9.85255e-32;9.72976e-30;-1.32725e-29;-1.8563e-29;9.53284e-30"
quadratic,100,5,250,0.50,1.00,1.50,0.001591,248,1.59879e-53,"1.30048e-27;-2.18464e-27;2.36741e-27;-1.76477e-27;-8.97197e-28"
quadratic,100,5,250,0.50,1.00,1.70,0.001633,248,2.70239e-50,"2.39824e-26;-4.34849e-26;-1.30365e-25;-4.07273e-26;7.68384e-26"
quadratic,100,5,250,0.50,1.00,2.00,0.001971,250,6.4995e-44,"-1.3202e-22;2.7497e-23;6.88971e-23;1.80588e-22;-9.72159e-23"
quadratic,100,5,250,0.50,1.30,1.00,0.002150,250,9.6496e-61,"8.19089e-32;8.71722e-31;3.20383e-31;-2.96281e-31;8.90188e-32"
quadratic,100,5,250,0.50,1.30,1.30,0.001534,250,7.24212e-55,"-1.42674e-28;5.61331e-28;4.79751e-28;4.17191e-29;-3.96058e-28"
quadratic,100,5,250,0.50,1.30,1.50,0.001683,249,5.27576e-50,"-6.38485e-26;-5.36003e-26;6.16102e-26;-1.81923e-26;-2.0416e-25"
quadratic,100,5,250,0.50,1.30,1.70,0.001780,249,1.6345e-45,"-9.1188e-24;-2.58898e-23;-1.64763e-23;2.46192e-23;1.86691e-24"
quadratic,100,5,250,0.50,1.30,2.00,0.001623,250,1.20091e-39,"1.40558e-20;-1.42242e-20;2.03111e-20;1.95754e-20;2.29714e-21"
quadratic,100,5,250,0.50,1.50,1.00,0.001656,250,3.99253e-58,"4.63428e-30;-9.46003e-30;-3.87348e-30;-1.62264e-29;-3.15968e-30"
quadratic,100,5,250,0.50,1.50,1.30,0.001699,250,2.63314e-53,"3.61827e-27;1.6478e-27;7.58251e-28;-1.29784e-27;2.87488e-27"
quadratic,100,5,250,0.50,1.50,1.50,0.001822,250,3.31649e-48,"-6.64403e-25;6.18917e-25;-1.32014e-24;7.77816e-25;-3.79779e-25"
quadratic,100,5,250,0.50,1.50,1.70,0.001732,250,1.84399e-43,"1.11035e-22;-2.83607e-22;2.50446e-22;-9.88615e-23;-1.3835e-22"
quadratic,100,5,250,0.50,1.50,2.00,0.002017,250,1.30547e-37,"-2.85922e-19;-3.72126e-20;5.63245e-20;1.72063e-19;1.20967e-19"
quadratic,100,5,250,0.50,1.70,1.00,0.001657,250,2.38804e-56,"7.28775e-29;-5.30571e-29;9.89829e-29;-1.63712e-29;7.54226e-29"
quadratic,100,5,250,0.50,1.70,1.30,0.001680,250,2.66753e-49,"3.02012e-25;2.09597e-25;6.29298e-26;-1.26293e-25;-3.34217e-25"
quadratic,100,5,250,0.50,1.70,1.50,0.001647,249,2.50012e-44,"-6.47818e-23;6.95221e-25;-1.09953e-22;-8.75228e-23;3.24668e-23"
quadratic,100,5,250,0.50,1.70,1.70,0.001655,249,1.5078e-40,"1.08956e-22;-7.92109e-22;2.24972e-21;9.43095e-21;-7.49245e-21"
quadratic,100,5,250,0.50,1.70,2.00,0.001605,249,1.86292e-32,"9.64256e-18;-5.34592e-17;1.21151e-16;-7.31987e-18;3.07759e-17"
quadratic,100,5,250,0.50,2.00,1.00,0.001626,250,1.60238e-52,"1.55333e-28;-9.59548e-27;6.62793e-27;3.83404e-27;3.08402e-27"
quadratic,100,5,250,0.50,2.00,1.30,0.001695,250,6.32266e-44,"2.01138e-23;-1.03596e-22;-1.51308e-22;-6.47422e-23;1.58127e-22"
quadratic,100,5,250,0.50,2.00,1.50,0.001648,248,1.34683e-39,"1.48963e-20;9.3756e-21;1.74747e-20;-2.48492e-20;-1.06856e-20"
quadratic,100,5,250,0.50,2.00,1.70,0.001718,250,1.49755e-34,"4.45268e-19;-7.20515e-18;-6.93721e-19;-6.9697e-18;-6.97024e-18"
quadratic,100,5,250,0.50,2.00,2.00,0.001947,250,4.63104e-27,"3.45589e-14;-1.99908e-14;1.4207e-14;-5.08471e-14;-1.58061e-14"
quadratic,100,5,250,0.60,1.00,1.00,0.001620,250,7.64231e-48,"-3.35075e-25;-2.8209e-25;2.19854e-24;1.57774e-24;-3.57209e-25"
quadratic,100,5,250,0.60,1.00,1.30,0.001605,249,4.09887e-44,"-1.23323e-22;5.04321e-23;-1.33722e-22;-6.77474e-23;-2.76698e-23"
quadratic,100,5,250,0.60,1.00,1.50,0.001642,250,2.40588e-40,"3.57955e-21;-1.00908e-20;3.23192e-21;-7.42675e-21;-7.76847e-21"
quadratic,100,5,250,0.60,1.00,1.70,0.001603,250,2.31299e-36,"-1.02779e-18;-8.98994e-19;6.52995e-19;1.36738e-19;-5.79443e-20"
quadratic,100,5,250,0.60,1.00,2.00,0.001603,249,2.95529e-31,"-1.17158e-16;4.74727e-16;-4.01665e-17;1.94485e-16;-1.30383e-16"
quadratic,100,5,250,0.60,1.30,1.00,0.001668,250,7.30042e-46,"9.18151e-24;1.92299e-23;3.04044e-25;-1.22602e-23;-1.12048e-23"
quadratic,100,5,250,0.60,1.30,1.30,0.001634,250,2.95008e-42,"3.07041e-22;-3.08157e-22;1.09395e-21;-6.07611e-22;1.09313e-21"
quadratic,100,5,250,0.60,1.30,1.50,0.001709,249,4.226e-37,"-1.42523e-19;2.10978e-20;3.32284e-20;3.05839e-19;5.54257e-19"
quadratic,100,5,250,0.60,1.30,1.70,0.001951,249,3.14013e-35,"2.44827e-18;1.86864e-18;3.75313e-18;2.75469e-18;-4.91058e-19"
quadratic,100,5,250,0.60,1.30,2.00,0.001748,248,1.61115e-28,"-1.22574e-15;-7.73836e-16;2.59996e-15;1.19263e-14;3.16517e-15"
quadratic,100,5,250,0.60,1.50,1.00,0.001668,250,2.68183e-44,"5.51793e-24;-5.54233e-23;-1.02987e-22;4.00222e-23;1.07276e-22"
quadratic,100,5,250,0.60,1.50,1.30,0.001674,249,1.05111e-38,"3.48604e-20;4.83944e-20;-7.56425e-20;1.27819e-20;-3.26903e-20"
quadratic,100,5,250,0.60,1.50,1.50,0.001743,249,5.33311e-35,"-2.52919e-18;-3.17771e-18;9.74402e-19;-2.89092e-18;5.24686e-18"
quadratic,100,5,250,0.60,1.50,1.70,0.001638,250,2.19813e-30,"2.60125e-16;-6.29913e-16;-1.1994e-16;1.04902e-15;7.86665e-16"
quadratic,100,5,250,0.60,1.50,2.00,0.001669,247,8.14166e-26,"3.20885e-14;3.46512e-14;1.17011e-13;-1.26575e-13;-2.22426e-13"
quadratic,100,5,250,0.60,1.70,1.00,0.001625,249,7.7962e-41,"-1.00664e-21;-8.36408e-21;1.39122e-21;-2.24265e-21;-1.60576e-22"
quadratic,100,5,250,0.60,1.70,1.30,0.001712,250,1.54341e-36,"8.33613e-19;6.56884e-19;3.27983e-19;2.91249e-19;-4.73919e-19"
quadratic,100,5,250,0.60,1.70,1.50,0.001607,250,5.48992e-32,"2.17895e-16;-7.17721e-18;5.22497e-17;6.78282e-17;-6.23555e-18"
quadratic,100,5,250,0.60,1.70,1.70,0.002895,250,2.2587e-29,"-1.37423e-15;3.14673e-15;-2.69478e-15;-1.80606e-15;-5.22422e-16"
quadratic,100,5,250,0.60,1.70,2.00,0.001514,249,5.58467e-23,"-8.94518e-13;-3.18978e-12;6.52442e-13;6.29959e-12;-2.18205e-12"
quadratic,100,5,250,0.60,2.00,1.00,0.001601,250,5.108e-37,"5.19161e-20;-2.85513e-19;-5.08549e-20;-2.18276e-19;-6.13479e-19"
quadratic,100,5,250,0.60,2.00,1.30,0.001588,250,2.51126e-31,"-3.17618e-16;-3.45322e-16;1.65702e-16;4.11902e-17;-4.29381e-17"
quadratic,100,5,250,0.60,2.00,1.50,0.001590,249,8.85629e-29,"-7.03154e-15;-4.39563e-15;-1.80806e-15;3.51367e-15;-2.04545e-15"
quadratic,100,5,250,0.60,2.00,1.70,0.001578,250,1.52877e-24,"-4.20555e-13;1.10871e-12;-2.4648e-13;1.50218e-13;1.98356e-13"
quadratic,100,5,250,0.60,2.00,2.00,0.001561,249,8.9381e-19,"4.94789e-10;-7.94664e-11;2.33714e-11;-6.85057e-10;4.15727e-10"
quadratic,100,5,250,0.80,1.00,1.00,0.001589,248,4.40965e-20,"1.76786e-10;5.43628e-11;-2.45145e-11;-2.43356e-11;-9.32461e-11"
quadratic,100,5,250,0.80,1.00,1.30,0.002174,243,1.0463e-17,"-6.72429e-10;7.95591e-10;4.38168e-10;-3.01755e-11;3.03067e-09"
quadratic,100,5,250,0.80,1.00,1.50,0.003744,249,4.5905e-15,"-2.2047e-08;-3.67027e-09;2.02175e-08;5.80244e-08;-1.77592e-08"
quadratic,100,5,250,0.80,1.00,1.70,0.001605,249,7.97765e-14,"-6.59236e-08;5.36309e-08;1.80576e-08;7.25801e-09;-2.68655e-07"
quadratic,100,5,250,0.80,1.00,2.00,0.001983,248,8.40611e-11,"3.4466e-06;-7.75858e-06;1.77565e-06;2.31108e-06;-1.8688e-06"
quadratic,100,5,250,0.80,1.30,1.00,0.001812,250,7.61286e-19,"3.37594e-11;1.97386e-10;1.29076e-11;7.03932e-10;4.74867e-10"
quadratic,100,5,250,0.80,1.30,1.30,0.002156,249,7.82687e-16,"2.28073e-08;-6.15173e-09;8.93663e-09;-1.17732e-08;2.48988e-09"
quadratic,100,5,250,0.80,1.30,1.50,0.001732,250,1.59167e-14,"8.80561e-09;-1.21726e-08;-6.57838e-08;-9.30163e-08;5.20717e-08"
quadratic,100,5,250,0.80,1.30,1.70,0.001644,250,1.42306e-10,"9.01094e-06;-1.40494e-06;-9.87429e-07;9.8882e-07;7.56191e-06"
quadratic,100,5,250,0.80,1.30,2.00,0.003650,249,5.5953e-09,"-2.09236e-05;5.7458e-07;-6.58211e-05;-9.86842e-06;2.69698e-05"
quadratic,100,5,250,0.80,1.50,1.00,0.001530,249,7.75311e-18,"9.84953e-10;6.2185e-10;1.17179e-09;-1.23797e-09;1.86832e-09"
quadratic,100,5,250,0.80,1.50,1.30,0.001514,246,7.09477e-14,"-1.66579e-07;7.88941e-08;7.58741e-08;-1.6649e-07;-5.9154e-08"
quadratic,100,5,250,0.80,1.50,1.50,0.001552,249,8.9786e-13,"2.52557e-07;-2.73801e-07;-3.33926e-08;-4.84938e-07;7.23068e-07"
quadratic,100,5,250,0.80,1.50,1.70,0.001546,250,2.3652e-09,"-1.85397e-05;-3.2438e-05;2.78824e-05;-1.29946e-05;-4.79231e-06"
quadratic,100,5,250,0.80,1.50,2.00,0.001622,230,1.06076e-07,"-0.000169544;8.24471e-05;2.50105e-05;6.02217e-06;-0.000264332"
quadratic,100,5,250,0.80,1.70,1.00,0.001540,245,4.95985e-14,"7.78135e-08;2.2592e-08;1.776e-07;6.90844e-08;8.19672e-08"
quadratic,100,5,250,0.80,1.70,1.30,0.001566,250,1.14743e-11,"1.81056e-06;-9.44357e-08;-2.84553e-06;9.51916e-08;-2.84867e-07"
quadratic,100,5,250,0.80,1.70,1.50,0.001570,249,2.54868e-09,"-4.42797e-05;-1.41949e-07;-2.08331e-05;-1.21048e-05;2.72329e-06"
quadratic,100,5,250,0.80,1.70,1.70,0.001655,249,1.4394e-09,"-1.23176e-05;-4.08966e-06;3.04132e-05;1.62365e-05;9.07528e-06"
quadratic,100,5,250,0.80,1.70,2.00,0.002260,214,1.14991e-07,"5.0295e-05;6.29271e-05;-0.000328654;1.10432e-05;-1.91516e-05"
quadratic,100,5,250,0.80,2.00,1.00,0.001621,243,8.01515e-12,"2.75208e-07;1.97359e-07;-1.33342e-06;2.49699e-07;2.46173e-06"
quadratic,100,5,250,0.80,2.00,1.30,0.001628,248,1.10431e-08,"-2.48399e-05;-8.93707e-06;2.82273e-05;-3.78779e-05;9.00817e-05"
quadratic,100,5,250,0.80,2.00,1.50,0.001599,245,7.13692e-09,"-5.89751e-05;-5.34124e-05;-2.55106e-06;-1.98483e-05;-2.01372e-05"
quadratic,100,5,250,0.80,2.00,1.70,0.001767,211,2.5706e-06,"0.000273014;0.00127633;0.000445046;8.35668e-05;0.000813631"
quadratic,100,5,250,0.80,2.00,2.00,0.001608,201,0.000695909,"-0.0140738;0.0122515;-0.0140478;0.000915342;-0.0122295"
quadratic,100,5,250,1.00,1.00,1.00,0.001570,63,0.337435,"-0.0461549;-0.235819;-0.00877708;0.369308;-0.378456"
quadratic,100,5,250,1.00,1.00,1.30,0.001581,20,0.398462,"0.419126;-0.215128;-0.350874;0.214671;-0.0855534"
quadratic,100,5,250,1.00,1.00,1.50,0.001874,23,0.179443,"-0.0275823;-0.0328831;-0.306302;0.255656;-0.135722"
quadratic,100,5,250,1.00,1.00,1.70,0.001981,33,0.224048,"0.268118;-0.234612;-0.0603336;-0.139953;-0.271829"
quadratic,100,5,250,1.00,1.00,2.00,0.001721,24,0.5642,"-0.257176;0.444129;0.474014;-0.20843;-0.180772"
quadratic,100,5,250,1.00,1.30,1.00,0.001686,140,0.187928,"0.218325;0.305539;0.087292;-0.194926;0.0359463"
quadratic,100,5,250,1.00,1.30,1.30,0.001776,166,0.607317,"-0.493156;-0.158837;-0.162704;0.106919;-0.548617"
quadratic,100,5,250,1.00,1.30,1.50,0.001642,99,0.288164,"-0.345469;-0.0172617;0.14834;0.346338;0.162982"
quadratic,100,5,250,1.00,1.30,1.70,0.001693,24,0.360756,"0.314506;0.367162;0.0243334;0.33076;0.130535"
quadratic,100,5,250,1.00,1.30,2.00,0.002136,127,0.403245,"0.0673613;-0.0741662;-0.56843;0.20221;0.170895"
quadratic,100,5,250,1.00,1.50,1.00,0.001789,14,0.493001,"-0.175899;0.423016;-0.0825548;-0.522951;0.0531462"
quadratic,100,5,250,1.00,1.50,1.30,0.001893,23,0.504165,"-0.101905;-0.472955;-0.214799;-0.451073;0.14314"
quadratic,100,5,250,1.00,1.50,1.50,0.001959,122,0.577776,"0.223468;0.125639;-0.560737;0.440405;0.0605804"
quadratic,100,5,250,1.00,1.50,1.70,0.001861,78,0.347614,"-0.149074;-0.216312;-0.103213;-0.276191;0.437796"
quadratic,100,5,250,1.00,1.50,2.00,0.001652,79,0.557297,"0.596224;0.190376;-0.177795;-0.286609;-0.22763"
quadratic,100,5,250,1.00,1.70,1.00,0.001592,64,0.138942,"0.0720125;0.307222;0.186684;-0.0591025;-0.0320457"
quadratic,100,5,250,1.00,1.70,1.30,0.001578,18,0.349861,"0.120449;-0.204305;0.24402;0.379395;-0.300211"
quadratic,100,5,250,1.00,1.70,1.50,0.001830,53,0.654055,"-0.0661193;-0.596448;-0.498998;-0.193764;-0.0859655"
quadratic,100,5,250,1.00,1.70,1.70,0.001781,27,0.49559,"0.13733;0.295571;-0.328521;0.4011;0.347219"
quadratic,100,5,250,1.00,1.70,2.00,0.001680,109,1.00794,"0.958714;0.214724;0.144032;0.0537292;0.138078"
quadratic,100,5,250,1.00,2.00,1.00,0.001780,51,0.403361,"0.148326;0.00894248;-0.499898;-0.277612;-0.233053"
quadratic,100,5,250,1.00,2.00,1.30,0.002178,233,0.500971,"0.419298;-0.119187;-0.0666794;0.242212;0.497837"
quadratic,100,5,250,1.00,2.00,1.50,0.001657,24,1.09319,"0.147591;0.362262;-0.651719;-0.191232;0.692005"
quadratic,100,5,250,1.00,2.00,1.70,0.001760,23,0.289898,"-0.135529;-0.398981;-0.312625;-0.0859019;0.0850344"
quadratic,100,5,250,1.00,2.00,2.00,0.001749,171,1.9226,"0.466778;-0.885564;0.148239;-0.517282;-0.794319"
quadratic,100,5,500,0.40,1.00,1.00,0.003347,500,2.91991e-158,"-1.63456e-80;5.61336e-80;2.44629e-80;2.48241e-80;1.56736e-79"
quadratic,100,5,500,0.40,1.00,1.30,0.003270,500,1.4602e-146,"1.92531e-75;1.05567e-73;7.82236e-75;5.78392e-74;6.88239e-75"
quadratic,100,5,500,0.40,1.00,1.50,0.004764,500,1.88123e-134,"8.14422e-68;4.51048e-68;-6.81221e-68;-4.92082e-68;5.55246e-68"
quadratic,100,5,500,0.40,1.00,1.70,0.003869,500,2.61787e-127,"-3.48249e-64;-2.16307e-64;3.00259e-64;3.66525e-65;4.71379e-65"
quadratic,100,5,500,0.40,1.00,2.00,0.004877,500,1.54503e-110,"2.29874e-56;-8.40553e-56;7.93124e-56;-3.89453e-56;-7.02734e-57"
quadratic,100,5,500,0.40,1.30,1.00,0.004562,500,5.29099e-153,"-3.74415e-77;4.05482e-78;1.76571e-77;4.86537e-77;3.45503e-77"
quadratic,100,5,500,0.40,1.30,1.30,0.004274,500,1.37433e-140,"1.91353e-71;1.11276e-71;-2.73352e-71;9.40072e-71;6.05703e-71"
quadratic,100,5,500,0.40,1.30,1.50,0.003193,500,3.43124e-130,"-4.26669e-66;-6.60285e-66;-1.97458e-66;-1.04574e-66;-1.66231e-65"
quadratic,100,5,500,0.40,1.30,1.70,0.003322,500,2.46966e-119,"1.37832e-60;8.30001e-61;-2.42123e-60;2.90798e-60;-2.79091e-60"
quadratic,100,5,500,0.40,1.30,2.00,0.003223,499,1.46912e-102,"-3.00896e-52;7.36571e-52;2.57027e-52;8.64324e-52;1.51396e-52"
quadratic,100,5,500,0.40,1.50,1.00,0.003303,500,4.79422e-150,"6.38554e-76;9.33231e-76;-1.47591e-75;-3.20623e-76;1.11106e-75"
quadratic,100,5,500,0.40,1.50,1.30,0.003637,499,4.45509e-135,"-2.01818e-69;-5.17427e-68;-5.36063e-71;3.05678e-68;-2.8971e-68"
quadratic,100,5,500,0.40,1.50,1.50,0.003245,500,3.06676e-124,"-7.07167e-63;-1.50997e-62;5.34213e-63;3.0625e-64;-1.90495e-64"
quadratic,100,5,500,0.40,1.50,1.70,0.003356,500,2.38066e-115,"3.35282e-58;3.17567e-58;-1.11762e-58;1.03971e-59;-1.10474e-58"
quadratic,100,5,500,0.40,1.50,2.00,0.003260,500,5.98545e-97,"4.74495e-49;5.23812e-49;-7.77487e-50;-2.60022e-49;-1.59262e-49"
quadratic,100,5,500,0.40,1.70,1.00,0.005323,500,1.68001e-145,"-1.96636e-73;2.25802e-73;-3.24702e-74;-1.12929e-73;-2.5405e-73"
quadratic,100,5,500,0.40,1.70,1.30,0.003443,500,5.93951e-130,"4.9393e-66;-7.38422e-66;3.19077e-66;-1.81751e-65;1.32103e-65"
quadratic,100,5,500,0.40,1.70,1.50,0.003277,500,5.47757e-120,"-5.98382e-61;-9.83896e-61;6.28666e-61;-1.93806e-60;1.33452e-62"
quadratic,100,5,500,0.40,1.70,1.70,0.003345,500,1.83854e-107,"1.94102e-54;-6.60388e-55;2.87981e-54;2.06776e-54;1.26996e-54"
quadratic,100,5,500,0.40,1.70,2.00,0.004786,500,7.86969e-87,"3.52606e-44;7.45166e-44;-8.4243e-45;2.82535e-44;1.42978e-44"
quadratic,100,5,500,0.40,2.00,1.00,0.003842,500,3.48628e-136,"6.51976e-69;6.80832e-69;1.47607e-68;2.99036e-69;-5.74002e-69"
quadratic,100,5,500,0.40,2.00,1.30,0.003313,500,4.52871e-120,"1.72416e-60;-9.39619e-61;-7.49678e-61;-2.94685e-61;-1.55666e-61"
quadratic,100,5,500,0.40,2.00,1.50,0.003331,500,2.71461e-108,"1.08842e-54;5.20351e-55;3.67946e-55;7.39468e-55;7.59593e-55"
quadratic,100,5,500,0.40,2.00,1.70,0.003301,500,7.63471e-96,"9.49256e-49;1.081e-48;2.95225e-49;-2.26691e-48;5.82265e-49"
quadratic,100,5,500,0.40,2.00,2.00,0.003660,500,3.77157e-73,"-3.27391e-37;-1.12904e-37;-4.6884e-37;3.59617e-38;1.90053e-37"
quadratic,100,5,500,0.50,1.00,1.00,0.003405,500,5.59734e-127,"-1.75986e-65;4.60722e-66;-2.84503e-64;6.84148e-64;1.01991e-64"
quadratic,100,5,500,0.50,1.00,1.30,0.003781,500,3.96275e-116,"1.41933e-58;-8.92838e-59;-5.34145e-59;-8.71055e-59;3.27196e-59"
quadratic,100,5,500,0.50,1.00,1.50,0.003410,500,1.60667e-106,"-2.18646e-55;-8.47043e-54;1.36318e-54;-6.17071e-54;-6.99534e-54"
quadratic,100,5,500,0.50,1.00,1.70,0.003304,500,4.46993e-99,"1.01048e-50;3.55835e-51;-1.73438e-51;-4.28391e-50;5.01694e-50"
quadratic,100,5,500,0.50,1.00,2.00,0.003671,500,1.62634e-86,"-8.25326e-44;4.86117e-44;-4.15944e-44;7.8158e-45;-7.27836e-44"
quadratic,100,5,500,0.50,1.30,1.00,0.003501,499,1.18101e-121,"-1.09063e-61;1.86517e-62;-1.5629e-61;-2.72466e-61;8.48208e-62"
quadratic,100,5,500,0.50,1.30,1.30,0.003493,500,4.88525e-108,"1.15615e-54;-1.41471e-54;4.35538e-56;1.13157e-54;5.14614e-55"
quadratic,100,5,500,0.50,1.30,1.50,0.003471,500,5.64943e-101,"4.94213e-51;2.98402e-51;1.33185e-51;4.08137e-51;2.17574e-51"
quadratic,100,5,500,0.50,1.30,1.70,0.005010,500,1.60324e-92,"8.10997e-47;2.28909e-47;6.29767e-47;1.08242e-47;-6.96275e-47"
quadratic,100,5,500,0.50,1.30,2.00,0.003325,500,2.54876e-80,"-2.23195e-41;8.28297e-41;-1.88845e-42;-1.33047e-40;2.05796e-41"
quadratic,100,5,500,0.50,1.50,1.00,0.003560,500,1.1711e-115,"-7.16817e-59;2.07239e-58;2.49783e-58;-2.40854e-59;7.77991e-59"
quadratic,100,5,500,0.50,1.50,1.30,0.003347,500,3.98967e-104,"-5.64317e-53;-4.96719e-53;8.85828e-53;2.59452e-53;-1.60389e-52"
quadratic,100,5,500,0.50,1.50,1.50,0.003594,499,1.09831e-94,"3.04866e-48;2.37726e-48;-7.93267e-48;-4.82167e-48;-2.95112e-48"
quadratic,100,5,500,0.50,1.50,1.70,0.004137,500,2.39217e-87,"-3.68746e-44;1.76628e-44;-6.35906e-45;1.33833e-44;2.2381e-44"
quadratic,100,5,500,0.50,1.50,2.00,0.003478,499,3.12383e-72,"-5.53362e-37;1.13114e-36;1.06355e-36;3.30367e-37;-5.45757e-37"
quadratic,100,5,500,0.50,1.70,1.00,0.003380,499,5.48468e-110,"-1.78673e-55;3.58044e-56;-3.0756e-56;6.22773e-56;1.29678e-55"
quadratic,100,5,500,0.50,1.70,1.30,0.003485,499,5.33137e-97,"6.52744e-49;-1.11786e-49;1.37627e-49;2.62913e-49;8.06339e-50"
quadratic,100,5,500,0.50,1.70,1.50,0.003687,500,2.52871e-88,"-8.86252e-45;4.87526e-45;3.68998e-45;7.793e-45;8.72992e-45"
quadratic,100,5,500,0.50,1.70,1.70,0.003498,500,1.59427e-81,"5.91338e-42;4.09975e-43;1.31592e-41;2.45513e-41;2.79857e-41"
quadratic,100,5,500,0.50,1.70,2.00,0.003306,500,3.34934e-66,"-1.29137e-33;5.72292e-34;-4.30747e-34;-1.05196e-33;-2.48999e-34"
quadratic,100,5,500,0.50,2.00,1.00,0.003427,500,5.10246e-102,"-1.09186e-51;-6.17216e-52;-1.13257e-51;1.47184e-51;2.83392e-52"
quadratic,100,5,500,0.50,2.00,1.30,0.003329,500,3.73184e-88,"9.85513e-46;5.24398e-46;5.50327e-45;-4.64621e-45;-1.78903e-44"
quadratic,100,5,500,0.50,2.00,1.50,0.004128,499,3.51171e-78,"-1.33941e-40;-2.97285e-41;1.16255e-39;-1.6673e-40;-1.45381e-39"
quadratic,100,5,500,0.50,2.00,1.70,0.003334,499,2.35359e-69,"6.6032e-36;5.07239e-36;1.16928e-35;-2.43982e-35;-3.93988e-35"
quadratic,100,5,500,0.50,2.00,2.00,0.003447,499,2.95939e-53,"9.67043e-28;2.81556e-27;2.34727e-27;-2.77889e-27;2.73851e-27"
quadratic,100,5,500,0.60,1.00,1.00,0.003262,500,9.15265e-96,"1.77089e-48;1.839e-48;-6.41868e-49;-1.34195e-48;6.49507e-49"
quadratic,100,5,500,0.60,1.00,1.30,0.003362,500,2.63118e-86,"5.36022e-44;7.5333e-44;1.11182e-43;1.4473e-44;-7.20606e-44"
quadratic,100,5,500,0.60,1.00,1.50,0.003621,500,2.97237e-79,"4.88788e-41;-2.32491e-40;1.6051e-40;-4.02807e-41;4.61963e-40"
quadratic,100,5,500,0.60,1.00,1.70,0.003434,500,3.50484e-73,"-3.42944e-37;2.6951e-37;-1.54566e-37;2.59073e-37;2.63113e-37"
quadratic,100,5,500,0.60,1.00,2.00,0.003181,499,1.90622e-63,"-1.33085e-32;-1.03216e-33;-3.18044e-32;-2.55403e-32;-8.01312e-33"
quadratic,100,5,500,0.60,1.30,1.00,0.003522,500,6.02235e-92,"-6.53667e-47;5.28578e-47;-9.75005e-47;-3.78521e-47;-2.05469e-46"
quadratic,100,5,500,0.60,1.30,1.30,0.004202,500,3.80436e-81,"1.62978e-41;-4.42723e-41;5.15983e-42;3.93798e-41;-1.14426e-42"
quadratic,100,5,500,0.60,1.30,1.50,0.004490,500,1.36381e-75,"3.92408e-39;-1.4469e-38;-1.21627e-38;-2.95404e-39;-3.13432e-38"
quadratic,100,5,500,0.60,1.30,1.70,0.003979,500,1.32321e-66,"4.69555e-34;-2.54721e-35;3.33448e-34;9.27307e-35;-9.91106e-34"
quadratic,100,5,500,0.60,1.30,2.00,0.003270,499,2.20518e-57,"-1.76873e-29;5.68534e-30;1.91991e-29;3.23515e-29;-2.10899e-29"
quadratic,100,5,500,0.60,1.50,1.00,0.005797,499,4.62928e-87,"-1.24748e-44;1.41903e-44;3.23632e-44;-5.06013e-45;-5.65625e-44"
quadratic,100,5,500,0.60,1.50,1.30,0.004374,499,2.10669e-75,"-5.45996e-39;2.03486e-38;1.00535e-38;-3.83297e-38;9.62161e-39"
quadratic,100,5,500,0.60,1.50,1.50,0.007977,500,3.97049e-70,"-5.49864e-36;9.76005e-36;-6.2111e-36;-1.50632e-35;2.46534e-36"
quadratic,100,5,500,0.60,1.50,1.70,0.028168,500,1.11997e-63,"-1.98774e-32;2.51539e-32;-3.42307e-33;-4.40145e-33;-7.81382e-33"
quadratic,100,5,500,0.60,1.50,2.00,0.008835,500,5.82932e-52,"1.0511e-26;1.33461e-26;8.74989e-27;7.51032e-27;-1.27031e-26"
